0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
3,0.6745368781616021,0.6002313922327344,0.5486264466465947,0.5287150527436362,0.5151821958260225,6.0,75.0,69.0,25.650000000000002,19.65,6.0,50.0,77.0,27.0,63.7,13.3,77.0,12.0107,186.207,174.1963,58.497699999999995,46.486999999999995,12.0107,2896.0,3823.0,927.0,3387.65,442.485,3823.0,6.0,14.0,8.0,10.05,3.95,14.0,2.0,6.0,4.0,3.55,1.55,2.0,76.0,154.0,78.0,114.85,38.85,76.0,1.9,2.55,0.6499999999999999,2.342,0.20799999999999985,2.55,1.0,2.0,1.0,1.55,0.495,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,14.0,14.0,0.7000000000000001,1.33,0.0,4.0,21.0,17.0,5.75,1.75,4.0,0.0,1.0,1.0,0.45,0.495,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.95,0.95,4.0,5.64,15.69,10.05,10.61325,4.97325,5.64,0.0,4.496,4.496,2.248,2.248,4.496,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,209.75,17.325,194.0,1.55,1.0,2.5,0.7000000000000001,True,0.10023800443234598,0.011278008514707817
3,0.7395627931420022,0.7045266279694791,0.6945916173826475,0.6938281861598941,0.6937525619228598,13.0,42.0,29.0,34.05625,10.528125000000001,41.0,47.0,73.0,26.0,53.668749999999996,9.665624999999999,47.0,26.9815386,95.96,68.97846139999999,76.596935775,24.807698587499996,92.90638,933.47,2896.0,1962.53,2304.08,685.3050000000001,2750.0,5.0,13.0,8.0,7.05625,2.971875,5.0,3.0,5.0,2.0,4.5,0.75,5.0,121.0,164.0,43.0,152.6875,15.84375,164.0,1.6,2.16,0.56,1.6340000000000001,0.05917500000000003,1.6,1.0,2.0,1.0,1.25,0.375,1.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,5.0,5.0,3.05625,1.5281250000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.55625,0.7781249999999997,5.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,6.0,6.0,4.44375,2.221875,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.4437500000000005,0.7717968749999998,7.0,15.69,18.18,2.49,17.6149375,0.7840242187499997,18.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,228.0,1.5,229.0,1.25,0.25,3.05625,0.0,False,0.0754054852397893,0.003971175795110541
2,0.7924758671404448,0.7617566705601245,0.7535710526422837,0.753043947556616,0.7530010859552477,23.0,31.0,8.0,24.976,2.9758559999999994,23.0,46.0,74.0,28.0,52.916,10.415495999999997,46.0,50.9415,69.723,18.7815,55.5805305,6.986379933000002,50.9415,302.91,2183.0,1880.09,1718.61777,699.35963838,2183.0,5.0,13.0,8.0,6.976,2.975856,5.0,4.0,4.0,0.0,4.0,0.0,4.0,122.0,153.0,31.0,145.34300000000002,11.531441999999991,153.0,1.63,1.81,0.18000000000000016,1.67446,0.06695676000000012,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.247,0.371982,0.0,3.0,10.0,7.0,4.728999999999999,2.6038739999999994,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,6.976,2.975856,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.2349999999999999,1.8599099999999997,0.0,0.0,7.0,7.0,5.271,2.6038740000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.506,0.7439639999999998,7.0,13.01,18.8575,5.847500000000002,14.454332500000001,2.175164745000001,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,188.245,61.37703,229.0,2.0,0.247,4.728999999999999,0.0,False,0.008067283394428859,0.0015004421058132178
3,0.6574188331154063,0.5826324436361374,0.531842747185057,0.5121805325016684,0.4985953956660847,7.0,41.0,34.0,24.53886010362694,16.902735643909903,7.0,44.0,82.0,38.0,63.6321243523316,17.701683266664872,82.0,14.0067,92.90638,78.89968,54.756608290155434,39.271932341807826,14.0067,63.05,2750.0,2686.95,1406.9101036269428,1295.1190635990226,63.05,4.0,15.0,11.0,9.740932642487046,5.0683239818518615,15.0,2.0,5.0,3.0,3.55440414507772,1.4980267926655748,2.0,71.0,175.0,104.0,120.04145077720207,47.26274530859888,71.0,1.33,3.04,1.71,2.272901554404145,0.7392762221804611,3.04,1.0,2.0,1.0,1.559585492227979,0.4928991382318989,2.0,0.0,3.0,3.0,1.4455958549222796,1.4980267926655748,3.0,0.0,4.0,4.0,1.9170984455958546,1.8475663776208755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.922279792746114,0.14335955327659824,5.0,0.0,1.0,1.0,0.4404145077720207,0.4928991382318988,0.0,0.0,3.0,3.0,1.4455958549222796,1.4980267926655748,3.0,0.0,8.0,8.0,3.264248704663212,3.145856264597707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.1502590673575135,2.072270396520712,3.0,14.76875,23.195,8.42625,16.92600388601036,2.079011517087707,14.76875,0.0,6.437,6.437,3.101766839378238,3.214266154796102,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,209.41450777202073,17.251469838116456,194.0,1.559585492227979,1.4455958549222796,1.9170984455958546,0.0,False,0.5185847135582953,0.10588852421558653
3,0.6929002838245196,0.6173474180049241,0.563423538630675,0.5420971091469559,0.5270226118464296,7.0,41.0,34.0,24.494736842105265,16.679002770083105,41.0,43.0,82.0,39.0,63.49473684210526,17.531301939058174,47.0,14.0067,92.90638,78.89968,54.58464989473684,38.72511673795014,92.90638,63.05,2750.0,2686.95,1460.2026315789474,1323.6182825484766,2750.0,4.0,15.0,11.0,9.715789473684211,5.006094182825485,5.0,2.0,5.0,3.0,3.557894736842105,1.4759002770083103,5.0,71.0,164.0,93.0,119.86315789473686,46.29141274238228,164.0,1.54,3.04,1.5,2.2808421052631584,0.719202216066482,1.6,1.0,2.0,1.0,1.4947368421052631,0.49994459833795013,1.0,0.0,3.0,3.0,1.4210526315789476,1.4958448753462605,0.0,0.0,4.0,4.0,2.0631578947368423,1.957229916897507,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.9789473684210535,0.041218836565096166,5.0,0.0,1.0,1.0,0.5052631578947369,0.49994459833795013,1.0,0.0,3.0,3.0,1.4210526315789476,1.4958448753462605,0.0,0.0,8.0,8.0,3.2,3.031578947368421,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.126315789473685,2.0144044321329644,7.0,14.76875,18.18,3.411249999999999,16.532776315789476,1.671182825484764,18.18,0.0,6.437,6.437,3.049105263157895,3.209584487534626,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.74385964911579e-07,9.287977839321441e-07,0.0,194.0,229.0,35.0,211.68421052631578,17.498060941828257,229.0,1.4947368421052631,1.4210526315789476,2.0631578947368423,0.0,False,0.430217175269077,0.10111747542039398
3,0.7834219807996199,0.7566992413110156,0.7503641523825492,0.7500234299517913,0.7500004428663234,13.0,31.0,18.0,24.55,2.9025000000000007,23.0,46.0,74.0,28.0,52.97500000000001,10.462500000000004,46.0,26.9815386,69.723,42.7414614,54.568338465,6.819597690749999,50.9415,302.91,2183.0,1880.09,1728.7414999999999,681.3877500000001,2183.0,5.0,13.0,8.0,7.0,3.0,5.0,3.0,4.0,1.0,3.975,0.04874999999999992,4.0,121.0,153.0,32.0,145.225,11.662500000000003,153.0,1.61,1.81,0.19999999999999996,1.67,0.06300000000000006,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,4.5,2.475,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,6.75,2.8125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,7.0,7.0,5.25,2.625,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.5,0.75,7.0,13.01,18.8575,5.847500000000002,14.412437500000003,2.103656250000002,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,191.775,57.49875,229.0,2.0,0.25,4.5,0.0,False,0.009950166250831893,0.0014191986642239243
3,0.690108687092113,0.6146288548745373,0.5607251248391892,0.5393001836964011,0.5240198099602638,6.0,42.0,36.0,23.525,17.55125,6.0,46.0,77.0,31.0,63.4,13.6,77.0,12.0107,95.96,83.9493,52.8598875,40.94510687499999,12.0107,2183.0,3823.0,1640.0,3341.6749999999997,481.325,3823.0,5.0,14.0,9.0,9.975,4.0249999999999995,14.0,2.0,5.0,3.0,3.475,1.475,2.0,76.0,154.0,78.0,114.975,38.975,76.0,1.63,2.55,0.9199999999999999,2.34175,0.20824999999999982,2.55,1.0,2.0,1.0,1.5250000000000001,0.4987499999999999,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,2.45,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.975,0.975,4.0,0.0,1.0,1.0,0.475,0.49874999999999997,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,7.0,7.0,2.55,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,5.0249999999999995,1.025,4.0,5.64,15.69,10.05,10.597999999999999,4.958,5.64,0.0,4.496,4.496,2.248,2.248,4.496,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,211.49999999999997,17.5,194.0,1.5250000000000001,1.0,2.45,0.0,False,0.1907116518286679,0.012050602570945205
4,0.7798640907235056,0.7648815696598604,0.7630363518052614,0.7630008919181469,0.7630000040835204,13.0,50.0,37.0,37.428000000000004,7.236095999999997,41.0,47.0,80.0,33.0,53.797,10.372221999999999,47.0,26.9815386,118.71,91.72846139999999,84.8450579598,17.1103992030536,92.90638,505.08,2750.0,2244.92,2295.4590900000003,693.6294286599999,2750.0,5.0,14.0,9.0,6.990000000000001,3.036740000000001,5.0,3.0,5.0,2.0,4.691000000000001,0.5154119999999996,5.0,120.0,164.0,44.0,155.064,13.636336000000005,164.0,1.6,2.01,0.4099999999999997,1.6364200000000002,0.06313304000000008,1.6,1.0,2.0,1.0,1.237,0.3616620000000001,1.0,0.0,2.0,2.0,0.331,0.505106,0.0,0.0,10.0,10.0,3.9920000000000004,1.1417119999999998,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,11.0,5.5600000000000005,1.5867200000000006,5.0,0.0,1.0,1.0,0.7630000000000001,0.36166199999999993,1.0,0.0,5.0,5.0,1.0910000000000002,1.664866,0.0,0.0,6.0,6.0,4.578,2.169972,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.432000000000001,0.8667679999999994,7.0,16.48,33.285,16.804999999999996,19.120330000000003,2.1900779600000027,18.18,0.0,0.383,0.383,0.008809,0.017212786000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,229.0,88.0,222.08800000000002,11.51449599999998,229.0,1.237,0.331,3.9920000000000004,0.0,False,0.041154190872385366,0.002888224579651988
2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,23.0,49.0,26.0,29.5,9.75,23.0,46.0,75.0,29.0,53.25,10.875,46.0,50.9415,114.818,63.8765,66.910625,23.9536875,50.9415,429.75,2183.0,1753.25,1744.6875,657.46875,2183.0,5.0,13.0,8.0,7.0,3.0,5.0,4.0,5.0,1.0,4.25,0.375,4.0,142.0,153.0,11.0,150.25,4.125,153.0,1.63,1.78,0.15000000000000013,1.6675,0.05625000000000008,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,3.0,10.0,7.0,4.75,2.625,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,7.0,7.0,5.25,2.625,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.5,0.75,7.0,13.01,24.26,11.250000000000002,15.822500000000002,4.218750000000002,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,229.0,90.0,206.5,33.75,229.0,2.0,0.25,4.75,0.0,False,0.005609209308919172,0.0010517267454223447
4,0.5749698059705203,0.47876357614616044,0.4135422972843443,0.3883925326627272,0.3705485839963236,11.0,33.0,22.0,23.337500000000002,8.225,11.0,2.0,84.0,82.0,47.012499999999996,30.008333333333336,2.0,22.98976928,74.9216,51.931830719999994,51.26499057249999,18.850147528333334,22.98976928,370.87,1811.0,1440.13,1090.4441666666667,480.0122222222223,370.87,1.0,15.0,14.0,8.004166666666668,4.672187500000001,1.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,3.0,119.0,166.0,47.0,138.975,18.016666666666666,119.0,0.93,2.18,1.25,1.6468749999999999,0.47791666666666677,0.93,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,5.337500000000001,3.558333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,8.004166666666668,4.672187500000001,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,4.0,4.0,1.3291666666666668,1.7722222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.6625,1.1083333333333334,1.0,10.245,29.2433333333,18.998333333300003,20.71409027776667,6.660101851844445,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7012118016666666,0.934949068888889,0.0,166.0,229.0,63.0,207.85416666666666,28.01822916666667,166.0,1.6666666666666667,1.0,5.337500000000001,0.0,True,0.32336615383827105,0.05966473925634838
4,0.5746138877542032,0.49063733809155113,0.4399035867046272,0.4226906379243368,0.4117093149055907,26.0,38.0,12.0,31.2416,4.110080000000001,33.0,8.0,84.0,76.0,57.3248,21.39633664,84.0,55.845,87.62,31.775000000000006,69.959108912,11.0343493056,74.9216,1050.0,1811.0,761.0,1368.6111999999998,350.33344,1090.0,2.0,15.0,13.0,9.6416,4.286720000000001,15.0,4.0,5.0,1.0,4.2,0.3200000000000001,4.0,119.0,195.0,76.0,139.1504,22.33983999999999,119.0,0.95,2.18,1.2300000000000002,1.79608,0.3384320000000002,2.18,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,10.0,10.0,6.441600000000001,2.8931788800000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.6416,4.286720000000001,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,3.0,0.0,4.0,4.0,1.5584,1.8700800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.7584,1.10336,3.0,10.245,54.23,43.985,23.987824,12.096870399999998,22.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.82087794944,0.985053539328,0.0,166.0,229.0,63.0,201.54399999999998,29.062860800000003,166.0,2.0,1.2,6.441600000000001,0.0,True,0.3149236588531834,0.04413165190744721
3,0.6745368781616021,0.6002313922327344,0.5486264466465947,0.5287150527436362,0.5151821958260225,6.0,75.0,69.0,25.650000000000002,19.65,6.0,50.0,77.0,27.0,63.7,13.3,77.0,12.0107,186.207,174.1963,58.497699999999995,46.486999999999995,12.0107,2896.0,3823.0,927.0,3387.65,442.485,3823.0,6.0,14.0,8.0,10.05,3.95,14.0,2.0,6.0,4.0,3.55,1.55,2.0,76.0,154.0,78.0,114.85,38.85,76.0,1.9,2.55,0.6499999999999999,2.342,0.20799999999999985,2.55,1.0,2.0,1.0,1.55,0.495,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,14.0,14.0,0.7000000000000001,1.33,0.0,4.0,21.0,17.0,5.75,1.75,4.0,0.0,1.0,1.0,0.45,0.495,0.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.95,0.95,4.0,5.64,15.69,10.05,10.61325,4.97325,5.64,0.0,4.496,4.496,2.248,2.248,4.496,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,209.75,17.325,194.0,1.55,1.0,2.5,0.7000000000000001,True,0.10023800443234598,0.011278008514707817
3,0.773789377027108,0.7534103946977313,0.7501052173875753,0.7500040452510237,0.7500000358855659,13.0,31.0,18.0,23.650000000000002,2.572500000000001,23.0,46.0,74.0,28.0,52.925,10.3875,46.0,26.9815386,69.723,42.7414614,52.431265395,6.052107111749999,50.9415,302.91,2183.0,1880.09,1760.2695,634.0957499999998,2183.0,5.0,13.0,8.0,7.0,3.0,5.0,3.0,4.0,1.0,3.925,0.13875000000000012,4.0,121.0,153.0,32.0,145.175,11.737499999999994,153.0,1.61,1.81,0.19999999999999996,1.6599999999999997,0.05249999999999988,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,10.0,10.0,4.0,2.0999999999999996,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,6.25,2.3625,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.25,1.875,0.0,0.0,7.0,7.0,5.25,2.625,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.5,0.75,7.0,13.01,18.8575,5.847500000000002,14.2935625,1.9253437500000006,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,199.825,47.53875000000001,229.0,2.0,0.25,4.0,0.0,False,0.009950166250831893,0.001195051596320331
2,0.7874325367928353,0.7548281116818317,0.7456987007314532,0.7450585656763833,0.7450016443377834,23.0,31.0,8.0,25.040000000000003,3.0396000000000014,23.0,46.0,74.0,28.0,53.14,10.6386,46.0,50.9415,69.723,18.7815,55.7307825,7.136030925,50.9415,302.91,2183.0,1880.09,1703.57705,714.3401954999999,2183.0,5.0,13.0,8.0,7.04,3.0396,5.0,4.0,4.0,0.0,4.0,0.0,4.0,122.0,153.0,31.0,145.095,11.77845,153.0,1.63,1.81,0.18000000000000016,1.6759,0.06839100000000006,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.255,0.37995,0.0,3.0,10.0,7.0,4.785,2.65965,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,8.0,7.04,3.0396,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.275,1.89975,0.0,0.0,7.0,7.0,5.215,2.65965,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,6.49,0.7598999999999999,7.0,13.01,18.8575,5.847500000000002,14.5011125,2.2217576250000004,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,186.92499999999998,62.69175000000001,229.0,2.0,0.255,4.785,0.0,False,0.008067283394428859,0.0015325821628566225
3,0.634244822748354,0.5623816871225944,0.5234303760045956,0.5131114932459452,0.5087853520915749,26.0,52.0,26.0,36.32512315270936,11.119124463102718,26.0,55.0,90.0,35.0,72.10344827586206,17.356208595209782,55.0,55.845,127.6,71.755,84.4833251231527,30.585227498847328,55.845,494.0,1811.0,1317.0,1243.3326108374383,576.0565624014171,1811.0,8.0,16.0,8.0,11.940886699507388,3.9991264044262165,8.0,4.0,5.0,1.0,4.354679802955665,0.4577640806619912,4.0,120.0,138.0,18.0,132.47290640394087,3.9206969351355228,132.0,1.83,2.55,0.7199999999999998,2.0250738916256155,0.1979567570190977,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.9704433497536944,1.9995632022131082,0.0,6.0,10.0,4.0,7.970443349753693,1.9995632022131082,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,8.0,11.940886699507388,3.9991264044262165,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9852216748768472,0.9997816011065541,0.0,0.0,4.0,4.0,2.029556650246305,1.9995632022131082,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0147783251231526,0.9997816011065541,4.0,10.73,34.7633333333,24.033333333299996,21.349310344815763,10.776245965675107,10.73,0.0,0.799,0.799,0.2747783251231527,0.278839088548618,0.0,0.0,2.1106628,2.1106628,1.070927430541872,1.0551009167900216,2.1106628,14.0,229.0,215.0,172.03448275862067,57.807372175980966,229.0,2.0,1.9704433497536944,7.970443349753693,0.0,False,0.12155326065006866,0.014171945257155238
4,0.5302376825537771,0.44595753917527575,0.4079063897533163,0.40159653965504544,0.4001709345556471,15.0,56.0,41.0,30.768,10.878464,26.0,9.0,84.0,75.0,57.176,21.011200000000002,55.0,30.973762,137.327,106.353238,69.92772428800001,28.717554535424007,55.845,317.3,1811.0,1493.7,1187.3152,498.9478400000001,1811.0,2.0,15.0,13.0,9.6,4.32,8.0,3.0,6.0,3.0,4.176,0.7296000000000001,4.0,107.0,215.0,108.0,140.71200000000002,29.71520000000001,132.0,0.89,2.19,1.2999999999999998,1.78424,0.35769600000000007,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,10.0,10.0,4.16,3.5276799999999993,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,7.359999999999999,3.2012799999999997,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,4.0,4.0,1.6,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.8,1.12,4.0,10.73,63.59,52.86,25.968533333324796,15.04858666667008,10.73,0.0,1.625,1.625,0.36400000000000005,0.5649280000000001,0.0,0.0,2.1106628,2.1106628,0.84426512,1.013118144,2.1106628,2.0,229.0,227.0,167.06400000000002,74.3232,229.0,2.0,1.2,4.16,0.0,True,0.34459374567315937,0.048254707187904
4,0.6047263307334181,0.546016764873916,0.5250842813238322,0.5224220099621456,0.5219277313951773,8.0,56.0,48.0,22.748069143067305,15.393534471506074,8.0,9.0,87.0,78.0,64.087164398676,23.915640837277515,87.0,15.9994,137.327,121.3276,51.45175380654653,37.00396473077567,15.9994,54.8,1799.0,1744.2,657.5947774917249,629.1767482609472,54.8,2.0,16.0,14.0,11.696947407134976,4.491380381960625,16.0,2.0,6.0,4.0,3.3240161824200074,1.381963194449423,2.0,66.0,215.0,149.0,114.03236484001472,50.134553665304075,66.0,0.89,3.44,2.55,2.5050974623023174,0.9758195667473425,3.44,1.0,2.0,1.0,1.7425524089738875,0.3823366578019281,2.0,0.0,4.0,4.0,2.0875321809488785,1.9961690586491667,4.0,0.0,10.0,10.0,2.648032364840015,3.7854927139477677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.478116954762781,2.328295793796289,6.0,0.0,1.0,1.0,0.2574475910261126,0.38233665780192816,0.0,0.0,2.0,2.0,1.0437660904744392,0.9980845293245834,2.0,0.0,9.0,9.0,0.6620080912100037,1.226626246236116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.9632217727105554,1.0735887826271504,2.0,9.105,63.59,54.485,19.337254505332844,14.93684979536616,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,112.14711290915778,104.53016051349387,12.0,1.7425524089738875,2.0875321809488785,2.648032364840015,0.0,False,0.8032113561415081,0.15983667974910967
